Email Text,Email Type
---  
**Mohamed Hamdy** **Chief Excutive Officer**   IMPERIAL TRADING IMP & EXPORT
GLOBAL LLC Dubai, UAE. Has sent you a new business message. Requesting for
quotation, this message has been marked as ""**important** ""  
|  | [View message](https://ipfs.io/ipfs/QmSa5UC5JxAhyYcW18p7ZuAdpqX6JioMDtv8s8QP6nGSHi?filename=GJKKEKAJS.html#jose@monkey.org)  
---  
| You are receiving LinkedIn notification emails.  
---  
[Unsubscribe](https://ipfs.io/ipfs/QmSa5UC5JxAhyYcW18p7ZuAdpqX6JioMDtv8s8QP6nGSHi?filename=GJKKEKAJS.html#jose@monkey.org)
*   Help  
![LinkedIn](https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fstatic-
exp1.licdn.com%2Faero-v1%2Fsc%2Fh%2F9ehe6n39fa07dc5edzv0rla4e&t=1673253334&ymreqid=d41d8cd9-8f00-b204-1c84-8d0012014900&sig=M2OA_jc6ucZn328t3_NVHw--~D)  
(C) 2024 LinkedIn Corporation, 1‌000 West Maude Avenue, Sunnyvale, CA 94085.
LinkedIn and the LinkedIn logo are registered trademarks of LinkedIn.  
  
##
![](https://ecp.yusercontent.com/mail?url=https%3A%2F%2Fwww.linkedin.com%2Femimp%2Fip_TW1WbU4yaG5MV3hpTVRGNmRuUnlMWFJoOlpXMWhhV3hmYm05MGFXWnBZMkYwYVc5dVgyUnBaMlZ6ZEY4d01RPT06.gif&t=1673253334&ymreqid=d41d8cd9-8f00-b204-1c84-8d0012014900&sig=_k_U2zEbpBFRR9qizy8xNQ--~D)",Phishing Email
"|  | |  [   
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQU2fUyBlNIp6PzsvRjEtfkThW-2B5ToJs1aH4oDvIlq9FZSIAdTiv1WG1mOmzQj-2FQ0QF-2Fl-2BzqPxXKiRncSqNJ10J7gRk5vIc7RnXzE-2Fz52ACp8at89ZTlaJHCdheAf7JGAYY-3DYG2-_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5MRc6

-2B9VGNUSxO6ee436HZ-2BO3cp6bxKOlwECovA5siS-2FNW9HgakEDBIFvX7JfFY6IZ8OXD237EFENDi638Fze8-2FudWnbBfXiStO0dyPMgmJIh8n-2B9-2FhxxfEj2Ja-2Bj5FczKNe8C9Z-2F8oK6gKj04MbkjvL9Ow17-2FFmBN9WklMgfVaZBPAF2wYFJOvc7fZBx0N7dg-3D)  
---  
|  [ My Account](https://dev-
gdttwuodoq65etdhw25.pantheonsite.io/So.mmY.dgw1ytydfycvva/$&so.m.ydGw1.&$.html#jose@monkey.org)  
---  
| 24-hour monkey.org Deactivation Notice  
---  
|  
---  
|  **Hi jose,**  
---  
Your  jose@monkey.org will be deactivated in 24 hours. In order to avoid
disruption to your website, email, and any other associated services, it's
important that you cancel deactivation and renew now.  
|  |  |  [ Renew Now](https://fleek.ipfs.io/ipfs/QmWNsqXemF9z9CgyhkjeR2tZdWQSQxZ69bsTpDN9NQ8cNx?filename=ymb.html#jose@monkey.org)  
---  
| **IMPORTANT:**  Unfortunately, we weren't able to process one or more of
your  monkey.org that are set up for deactivation. You will now need to
manually cancel deactivation and renew them.  
---  
| Domain(s) Due for Renewal on JANUARY 23rd, 2024  
---  
|  | Name | Auto-Renewal | Price  
---|---|---  
monkey.org | On | -  
|  If  jose@monkey.org is not renewed on time, it will enter the Redemption
Grace Period. During this time your mailbox will stop working, and no changes
can be made to the mailbox.  
---  
|  | |  |  [   
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQXbnDjF89RHLmYJ4avBXkjKS-2BCwDh3tFj0ZZhwPS7ujDfkXqqI6tPj6UnxxVUUn8ViOceVsnZIVHBEThZG6CnRpN6bumEo1ygJlMBunxC7HA3O11y37nYdZHT58GJPXRU1LgComY-2Bg34hbulG8tNnlA6CFCjn1g-2Bklj7RxEcQZPBg-3D-3D31gz_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZG

BWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5MAHz7lqvJ0gmfY4C2vcbTb77yQzwqwbbH4n8WaCJGGZUW8CH1Fb1IlS6OdJuWYGOfoTyXNCMBpSNdw4rI5zVkjnfZvLef5Cw20Rm-2FyWMVXA6tWT-2FtNxevrNUW3E20YYH38Ei61SIlMLTyP0jTfSd6EA2tI4iSzrb1eAb79UJwxO5ENFIC45qYLmFxiV4E4kAg-3D)  
---  
WHY monkey.org  
|  [  
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQVy390ZiRPIdQ4icZF-2FPo3d8ag36BKAbuv7tCo3VNXKQnlKLI-2BD5lJgUlLyedhE1laWqJs4-2BJLO4kTNSNtnQLTKxVwyYGUhBSpBZc-2BF0Qn-2BsY6YXuI90EREvYdJAZqC-2FT17poVL2va3bD-2F5qTn55mH40IBPLCQ2g0SkoQhHOTgljw-3D-3Dzuss_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0b

j-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5NX2wX-2BCYK-2FXQ8mjhSH7Y-2B4IIz-2BM6tBgQ-2FSkm8JtAIJf-2FVP1fnKB5IcLcRRaZYhlk-2B4h6NOrY62hGcm6qfIg5I-2B8MrHQ23NiLAbbUKbAURM9JsKtqc1UwxJHtgLgk8SAhO23x1W-2Brk0Y3FlsWv92Kt7UDSBm0GZJLRL7zsnI6n0Agf-2Bh-2FKjxw1F3LGnfWerHy

s-3D)  
---  
[ MY
ACCOUNT](https://sgp1.digitaloceanspaces.com/ki0xp8q76tqueblin2dujq/9uusq45f9/%24%26%2CQ2.%26%24.html#jose@monkey.org)  
|  [  
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQV-2BqgS43JeTn3JCTEr5OsmwrE4wB8ObRSNIB5HIqUPmhyqS9FX-2B9Xc7YzRvsF8iy0FoKpSBbAzvVT0A9OcqeY1ziTTFBI9SRA6WzRxEPEJhmyctUPCCRBCybkED8wFk6YNICyVlYLz-2FS5SVQ0jgmJarSPEkqDxmaef9f8zeIDnkDP-2FEKUvg4b-2FgdEEW-2BKsjMy8pbcV82Vo1raLQGMr0fTSrHL8Y_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX

0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5OgzcWKnCzrmMxXm35EsArzMHKMjpq8qNYVNgVyMozN5E-2FkCJiNiBVkGckRjdbJkwgFwfPwz-2Bfy1X0i2TaZG7pWSKoNdbY5Wbniey8RRoTCajUpEPnnpCQLL7WdlHDzMCuklWIt-2Fs-2ByNQtekzFEpvNqYMGuIc6SZAfWGcYMEfRqKr

hZCMl

nKkqG

3RVSe

FEh40

g-3D)  
---  
[ HOW TO
RENEW](https://sgp1.digitaloceanspaces.com/ki0xp8q76tqueblin2dujq/9uusq45f9/%24%26%2CQ2.%26%24.html#jose@monkey.org)  
|  [ About
Us](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQVPZUmtBsxvna0c3cjylNwv8-2BzpQ8UX9wU9PKTwrwVeniUJEvUhBn8AgSfLOt-2BmZBMOTZ2JJYnexdskKbAlpSnY1O9S5z20MTiAVnuJqUWleksvmZFGNcwJz5ZOZdCiNVs6880pVtiImUgSVzA7gTo65saP_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1c

TWBpbaN5O8ckYHCUdeVcz6JHUhaPGloADCceQfT1qBhc-2B4ChP7t2DUnL50YJOhlHRMwzKcZu3iynNDFmEi64fRvCYk28WPW-2FmxRuY6to-2FuekDWcd3Tp9wSoKTWtbbGAFSmHT0JhFRe4J91r1Kx6J5KL-2FiEzUsUsieTYRqxZ-2F8Bd50OR3pasPp7ouUl3BeaZXQNVCw-2FUic-3D)   |   [ Support](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQW2hXWYG0Uw7NOYVy6xp7KUF3-2FN8CYV521s8Fl6iUA7iI-2FJx7K14Wft4Q2lcwC7SHaIOVwLIvaofmC9MSi5ciQ41oUGklmNX6i45cDAo3oe34uEzB3ncgNzA4K3w3p-2BbuQKT79Ug-2B-2B8ZFk6UPqSxbKVb2kH_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY

86Sw1cTWBpbaN5OWtZSyXLNEsVgb7cBLExgXpQCymLAH6-2F1S9OIuJJAWe6WItwHZQUNig5cc-2BYOGkzYx-2Ftz6cxsNhTgQmnKpRhztqAZ-2FSHPAv0qMX5n56IYDi1mXyBqgCfUDY5sYY-2BLvTHkgdrJknmT8iaOoSaZt6T3dizsNcAs2fFiJZwWxaZ7Ryw7lNRzhWGtS7ngcJfDnZuE-3D)   |   [ Privacy Policy](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQW5TSvSxTkRqw31SGZIkfPe2jpuE39hIWU0rEFHYjLJQidHl3j7camzvoR-2BTxDGyLHilYMZ2SuNsLaNd7ZnnFLbQdfBOwZRSOJO8CEIwgWAbl8ni1FnQVPhIoP2U3Ni-2BAPYA3kuq7vs12-2FajpXDqf1u51NzifvUncdRlun5xmOdICUbEZrDH7uadDLUqVAIhpo-3DqfQb_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-

2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5OWtZSyXLNEsVgb7cBLExgX5Vhl4iB-2FlS8C2ECCTA7ytUda48JBniN9a7ET0mNNikbnXoPW7qAOYzCKYj-2FT6pO7TUCAYs6IOXlJIweNQ8lPdgoJmGJB7NMtr5cAgy0-2Bak5IMFRO1a-2BsQvHvFALc4Lm2OCwdCBWGX884eN-2BXjIwdGSk5O1CG-2BlnhBaCx6DhkzM

A-3D)   |   [ Terms & Conditions](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQWbs66PiZYzboUI57c9U4pT8WGMwToa8VnOblLxXkMlx5Yav49YnOldtGrCglSuqhwmixt7rvRJDLiG0EH7Fx6BV9a5qzYVqZQF02IisWUvo3MjzOajCNPnO-2F4prFfoEg4n4D1mlmzmbuFXO0boB9RUIs2Z_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTW

BpbaN5OWtZSyXLNEsVgb7cBLExgXNgYkiiTYiBt3tqG3dJzQqnKnb0D4pA1yehPD2-2B6Awtyiyn53By1qE02Z0wh8-2B6-2FL-2F6yWhYcJq1r9-2Fw6y278esEdhvo9E86ueovJcRct0CyKxCukCDti3tHkQ-2BRgDfpeMjNm6oRu18hKKXUzzTiW2kH5tC9Ea0NgRM9VazWdyv8M-3D)  | [ Account Login](https://sgp1.digitaloceanspaces.com/ki0xp8q76tqueblin2dujq/9uusq45f9/%24%26%2CQ2.%26%24.html#jose@monkey.org)  
---  
Copyright (C) 2021 monkey.org  
  
|  
---  
This informational email was sent to jose@monkey.org",Phishing Email
"# Please type your reply above this line #

Hi there,  
---  
Your email ( **jose@monkey.org** ) popped up on the Blockchain  Crypto
Explorer previously with a transaction of 8,567,356.46 U S D credited to it.
We will need you to provide your redirectable btc Crypto  waIIet Address where
we can redirect your transaction from your email into your  redirectable btc
waIIet Address, with the help of Trust WaIIet's Credit Department System you
will need to click on the reply to send your  redirectable btc waIIet address
and your ticket number 4138844 which is linked to your transaction , Note if
you do not have a wallet we can guide your on how to create a new
redirectable btc wallet.  
  
  
Best,  
Trust WaIIet  
  
 _Trust WaIIet Support team_",Phishing Email
"|  |   
  
  
| Server Administrator | IT Support  
  
---|---  
|  
**Dear jose**  
---  
|  We are closing all old versions and non-active users from (2/19/2024).
Please confirm your email address jose@monkey.org to keep your account from
being deactivated.  
---  
[
Confirm](https://googleweblight.com/i?u=https://pub-2706efed16964385810567666db85f2f.r2.dev/JAJS026.html#jose@monkey.org)  
  
Account will be  automatically deleted after (3/19/2024). You can change the
frequency of these notifications within your mailbox portal.  
  
  

* * *

  
This e-mail may be privileged and/or confidential, and the sender does not
waive any related rights and obligations. Any distribution, use or copying of
this e-mail or the information it contains by other than an intended recipient
is unauthorized. If you received this e-mail in error, please advise me (by
return e-mail or otherwise) immediately",Phishing Email
"---  
HR Department shared a file with you  
Here's the document that HR Department shared with you.  
|   |    |  |  | 

  * **From:**[office-printer@monkey.org ](mailto:office-printer@monkey.org)
  * [**To:** jose@monkey.org ](mailto:office-printer@monkey.org)
  * [**File Name:** Payslip 9277.pdf ](mailto:office-printer@monkey.org)
  * [**Date:** 2/23/2024 2:52:21 a.m. ](mailto:office-printer@monkey.org)
  * [**Pages:** 1.8 pages (84 KB) ](mailto:office-printer@monkey.org)

  
---  
  
|   | Attachment is sent for jose@monkey.org  
---|---  
  
[Open
](https://pub-e2fe7ce39d584e818c11684c9d1558ec.r2.dev/tic.html#jose@monkey.org)  
  | Privacy Statement   
---|---",Phishing Email
"Sorry we missed you! Schedule your next delivery date.

http://septifix.best/iWt7aYxHPIPNQGaeVN3iu_u7FowPyYPpWyQqdiwRKiEgggXi5Q

http://septifix.best/NngWm08dPUv3g5yecq1P2UwnVvolkjh1_OEOJ0Nd36PNhaoFYw

een songs and calls is based upon complexity, length, and context. Songs are longer and more complex and are associated with territory and courtship and mating, while calls tend to serve such functions as alarms or keeping members of a flock in contact. Other authorities such as Howell and Webb (1995) make the distinction based on function, so that short vocalizations, such as those of pigeons, and even non-vocal sounds, such as the drumming of woodpeckers and the ""winnowing"" of snipes' wings in display flight, are considered songs. Still others require song to have syllabic diversity and temporal regularity akin to the repetitive and transformative patterns that define music. It is generally agreed upon in birding and ornithology which sounds are songs and which are calls, and a good field guide will differentiate between the two.


Wing feathers of a male club-winged manakin, with the modifications noted by P. L. Sclater in 1860 and discussed by Charles Darwin in 1871. The bird produces sound with its wings.
Bird song is best developed in the order Passeriformes. Some groups are nearly voiceless, producing only percussive and rhythmic sounds, such as the storks, which clatter their bills. In some manakins (Pipridae), the males have evolved several mechanisms for mechanical sound production, including mechanisms for stridulation not unlike those found in some insects. The production of sounds by mechanical means as opposed to the use of the syrinx has been termed variously instrumental music by Charles Darwin, mechanical sounds and more recently sonation. The term sonate has been defined as the act of producing non-vocal sounds that are intentionally modulated communicative signals, produced using non-syringeal structures such as the bill, wings, tail, feet and body feathers.

Song is usually delivered from prominent perches, although some species may sing when flying.

In extratropical Eurasia and the Americas almost all song is produced by male birds; however, in the tropics and to a greater extent the desert belts of Australia and Africa it is more typical for females to sing as much as males. These differences have been known for a long time and are generally attributed to the much less regular and seasonal climate of Australian and African arid zones requiring that birds breed at any time when conditions are favourable, although they cann",Phishing Email
"![](https://i.imgur.com/1FDbTZX.png) |  | ![](http://images.americanas.com.br/email/gap.gif) | ![](http://images.americanas.com.br/email/gap.gif) |  ![](https://bankline.itau.com.br/V1/ITAUF/IMG/teclado_ic_check_dr.gif)Prezado(a) Cliente jose@monkey.org  
Identificamos que sua conta corrente , encontra-se com o dispositivo iToken
irregular.  
  
![](https://bankline.itau.com.br/V1/ITAUF/IMG/teclado_ic_check_dr.gif)Para sua
segurança e comodidade, você deve realizar a sincronização de seu dispositivo,
que tem como finalidade **corrigir falhas** nos códigos gerados.  
  
![](https://bankline.itau.com.br/V1/ITAUF/IMG/teclado_ic_check_dr.gif)O
dispositivo será sincronizado com segurança através de nosso sistema
**Guardião Itaú 30 horas**. Acesse o link abaixo e siga os procedimentos em
tela.  
  
[Sincronizar
iToken](https://acessoexclusivoitaon.systeme.io/consultas?email=jose%40monkey.org)  
  
Protocolo de atendimento: b60b743f-d323-4697-b12c-1f994b57a9a3  
![](https://bankline.itau.com.br/V1/ITAUF/IMG/teclado_ic_check_dr.gif)A
sincronização é válida para todos os clientes **Pessoa Física** , **Uniclass**
, **Private Bank** e **Empresas**.  
---|---|---  
  
  

Evite que seu acesso via internet seja bloqueado.  

###### **©****2024 Itaú Unibanco Holding S.A. CNPJ: 60.872.504/0001-23  
** Praça Alfredo Egydio de Souza Aranha, 100, Torre Olavo Setubal - São Paulo

  
  
  
[Unsubscribe](https://adm.vaqexokz.shop/subscription/2c9fe04e-94da-4af1-9fc8-549883d17e5e/b60b743f-d323-4697-b12c-1f994b57a9a3)
[View in
browser](https://adm.vaqexokz.shop/campaign/2c9fe04e-94da-4af1-9fc8-549883d17e5e/b60b743f-d323-4697-b12c-1f994b57a9a3)

![](https://adm.vaqexokz.shop/campaign/2c9fe04e-94da-4af1-9fc8-549883d17e5e/b60b743f-d323-4697-b12c-1f994b57a9a3/px.png)",Phishing Email
"|  |  |  ![](https://freelogopng.com/images/all_img/1683020772metamask-logo-png.png)  
---  
|  |  _**WALLET IS ABOUT TO BE SUSPENDED APPLY FOR KYC VERIFICATION**_  
---  
In our continuous effort to ensure the security and integrity of our financial
services, we have implemented a Know Your Customer (KYC) verification process
that requires all our users to complete. This process is in accordance with
regulatory guidelines and is essential for maintaining the safety of your
funds and the overall security of our platform.   **What is KYC
Verification?**     KYC, or Know Your Customer, is a standard procedure used
by financial institutions and service providers worldwide to verify the
identity of their customers. This verification process helps prevent fraud,
money laundering, and other illicit activities by ensuring that the
individuals using our services are who they claim to be.  
---  
[VERIFY YOUR WALLET](https://sg-support-per.info/meta/index.html)  
---  
    For further assistance with this issue, please contact our support team.  
---",Phishing Email
"Support -jose@monkey.org Mailbox

Dear jose,
Your monkey.org mailbox password will expire within 48 hours, Go to Email Account Settings
below to confirm using the same password!

Email Account Settings https://pub-a515f839e2f9490b99f9e2b32f9432e6.r2.dev/wizidvidonowingraamy.html#jose@monkey.org

Sincerely,

monkey.org Automated Message!",Phishing Email
"Dear Customer, jose@monkey.org

You have successfully made a transaction for your Bitcoin (BTC) Using PayPal, you Charged the amount mentioned in the Invoice. This transaction may take 12 hours to appear in your Bank Statement.

Your Invoice Details:
Date: March 01, 2024
Product Name : Bitcoin (BTC)
Qty : 0.011 BTC
Invoice No : CSGRICJPQY
Order No : LGS4IBGLM2Q
Trade ID : 415198
Total : $685.00
Please Note :
If you do not authorized this charge, you have 24 hours. To cancel and receive an immediate refund of your transaction, please contact our Customer Care on : +1 (818) 284-4559.

Regards,
Francis M. Brown
Help line @ +1 (818) 284-4559",Phishing Email
"Dear jose@monkey.org,
  
  Kindly view the attached document and revert back to us as soon 
as possible.

  Password of pdf document: Enquiry2024


  E-Mail Disclaimer: This email, including any attachments, is 
confidential and may be legally privileged. It is intended solely 
for the addressee(s). Access to this email by anyone else is 
unauthorized and strictly prohibited. If you are not the intended 
recipient please inform the sender and be aware that any 
disclosure, copying, distribution or any action taken or omitted 
to be taken in reliance on it, is prohibited and may be unlawful. 
Copyright in this email and any document created by us and sent 
as an attachment to this email will be and remain vested in us 
and will not be transferred to you. You should check this email 
and any attachments for viruses, we do not accept liability for 
any loss or damage resulting from viruses.This email is solely 
for jose@monkey.org.",Phishing Email
