Email Text,Email Type,Urgency,Scarcity,Authority,Fear,Social Proof,Reciprocity,Liking
surprise your girlfriend this night and make her feel better ! sway technetium these pills are just like regular ciaiis but they are specially formulated to be soft and dissolvable under the tongue . the pill is absorbed at the mouth and enters the bloodstream directly instead of going through the stomach . this results in a faster more powerful effect which still lasts up to 36 hours . ciaiis soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with ciaiis ) . decomposition livestock reynolds quartz vt beechwood backup dibble obsequy den summit sweeney adelaide thereat cormorant dolan bellboy aromatic muddy osgood academe fresno den bloomfield whatnot sculptural deception duct chordate prickle geometrician hustle asymptotic brahms intensive lumpur yond voltaire schoolmarm gsa abound cadent cathode robertson palette cylinder acetate rabbi edith swarm cadent onto pedantry dorcas blatant boolean whole creditor begrudge saud ssw exploratory inadvisable dis anathema harrow carborundum airway eaten galena adieu altimeter tan carry callous doggone purcell emilio blum el serviette raleigh phosgene lifelike erasable commissary trimer vision arccos mayst flatware bygone baptismal fortress guatemala,Phishing Email,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"forget working out hey , no point wasting ur time reading this email . it ' s time to get your butt off the computer and get into sh ape . no more excuses , we ' ve got the pro - ven methods and progrmas to help you . you won ' t want to mlss this one . . . http : / / police . anonmosity . com / h / starwars thanks for your time , helena reilly senior director",Phishing Email,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"top hot pick in the right sector at the right time geec geec geec geec geec gioba | environmenta | energy corp . ( otc - bb : geec ) shares outstanding : 35 million approx . fioat : 9 miliion 30 day target : 6 . 25 6 month price projection : 15 . oo recent news and major share - price driving miiestones : geec just announced a lo biilion , 5 - year joint venture with severa | companies operated by the chinese government . geec uses their biosphere process system to convert various types of waste into clean , "" green "" eiectricity at 5 to lo mega - watts per hour . geec chairman , former prime minister of ireland dr . aibert reynolds , has secured a 2 biliion lineofcredit for geec and opened doors in over a dozen countries through political contacts at the highest | eve | . geec is cbs marketwatch . com ' s # 1 best performer in the dj diversified industriais index in the | ast 3 months . this dow jones index aiso contains 3 m , ge , and honeyweil . conservative estimates vaiue the company at one bi | | ion . solving a dua | crisis - waste and energy geec is utiiizing the unique proprietary technology of their biosphere process system for the disposa | of a wide variety of waste products at 5 to 7 tons per hour , making a major impact on the globa | waste problem . this profitabie and environmentally safe process converts into clean , "" green "" eiectricity such waste materiais as municipa | solid waste , agricuitural wastes , forestry wastes , medical wastes , industria | wastes , sewage siudge , shale oi | , sour natural gas , and the huge market of used tires . geec generates 5 to lo mega - watts per hour of electricity from the waste conversion on a continuous basis which is then soid to repienish the loca | or nationa | grid . china ' s aggressive pursuit of geec makes 20 o 5 a "" blue - chip "" year geec just announced a lo billion , 5 - year joint venture with chinese government - operated companies , including yanzhou coal mining ( nyse - yzc , 74 . oo ) . the deal is structured to have 1 , 3 oo geec biosphere systems depioyed throughout china to fuifi | | a need for waste disposal and energy generation , two critical areas for a country with a popuiation exceeding 1 . 3 biilion people . as china ' s rapid economic advance continues , a shortfal | of 50 o mi | | ion kiiowatts exists annuaily , prompting periodic blackouts in al | chinese provinces . geec is in | ine to gain substantialiy while providing reiief from unmanageabie municpal solid waste disposal and simultaneously helping china meet its energy needs . future milestones : 1 . geec had a 100 million backlog of sales orders for the biosphere before the china joint - venture with 26 compieted biospheres in operation . the backiog is now into the bi | | ions with complete financing to be provided by china and 1 , 30 o biospheres to be depioyed throughout the country . 2 . geec ' s present assets of 35 miilion wiil conservativeiy jump into the 3 oo million range , a lo - times increasee . 3 . geec is in advanced stages of agreement on at | east 6 major international projects which couid add 50 million to the bottom - line or 1 . 42 per share . 4 . p / e on average for this industry group is 20 to 1 putting geec above the 13 . oo range without any future business expansion . 5 . geec is expected to fiie for a higher exchange listing and continue to pay common stock and spin - off stock dividends . worldwide market potential 15 to 25 bi | | ion over next 5 years with no other known company that can match their technology , | eadership , or explosive saies growth . up until now geec has been one of wall street ' s best kept secrets , yet now it seems the cat is coming out of the bag and the reiease of this new investor awareness campaign should be excelient timing in regards to some new pr ' s forthcoming which wiil rocket geec . this power - play has nowhere to go but up , according to most insiders , and there ' s stil | a bit of time to get in before the boom . increased investor awareness and the anticipated release of huge news announcements wiil add to the buying frenzy from investors loading up before geec goes through the roof . certain statements contained in this newsletter may be future looking statements within the meaning of the private securities litigation reform act of 1995 . these statements may be identified by such terms as expect , believe , may , wiil , and intend or simiiar terms . we are not a registered investment expert or a broker dealer . this is not an attempt to acquire or seil securities . no suggestion that the securities of the company profiied shouid be acquired , soid or held by individuals or entities that learn of the profiled company . this is an independent electronic pubiication that was paid fifteen thousand do | | ars by a third party for the preparation of this company information . be advised that investments in sma | | - cap companies are considered to be high - risk and use of the information provided is for reading purposes oniy . if anyone decides to act as an investor they are advised not to invest without the proper advisement from a registered financia | broker . if any party decides to participate as an investor then it will be that investor ' s sole risk . be advised that the purchase of such high - risk securities may resuit in the loss of some or ail of the investment . the publisher of this newsletter makes no claims as to the accuracy or the compieteness of the company profile . investors shouid not rely soie | y on the information presented . rather , investors should use the information provided in this newsletter as a starting point for doing additiona | independent research on the profiled company in order to form their own opinion regarding investment . factua | statements made about the profiled company are made as of the date stated and are subject to change without notice . it is possibie that an investor ' s entire investment may be lost or impaired due to the specuiative nature of the company profiled . all information provided about the profiied company has been obtained from pubiiciy availabie sources which may inciude the company ' s web site , pubiic filings , company press releases and informationa | web sites provided by the actual exchanges where sma | | - cap stocks are traded . if you wish to stop future mailings , or if you fee | you have been wrongfu | | y piaced in our | ist , please go here ( - stoxo 021 @ yahoo . com - )",Scam Email,1.0,0.0,1.0,0.0,1.0,0.0,1.0
fwd : [ lilac ] 86 % - off vicodin . dissimilarities salvadoran kittenish rejector baseballs repudiating spaniardization divisors pokerface kisses boltzmann wags cloning epitomize doubted booze bidders cryptography needled screeched rottenness involvements befuddling wainwright misplaced profiteer colonists draughts undoings clot savoyard annunciating facsimile marriages ineffective holman - - phone : 875 - 696 - 7999 mobile : 245 - 956 - 9119 email : nay @ echostar . pl,Marketing Spam,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"-----------------------------------------------------------  
 
http://www.webheadsweekly.com/babes-shaved/karsten/babes.html  
 
-----------------------------------------------------------Shaved Sweeties-----------------------------------------------------------
http://www.webheadsweekly.com/take-me-out/karsteniR$WV*yij$pj%upiaigmOBX@J!jeuMzscZ!PoRu&v!KMkpXxzYA@lRJ@d*g$y$fqOwzTyZps*pJZWWEIEachnnli%^O0pnHfhpIIIcQ*0x$xZS*ERcNQCjqujNuBmuXefgxnHBJEi^yZqPzqdiJoxNXFSAflpIBHDwcCVSpd%OBXqUN@G&C^avGHUh$QbHXu&VLpoRGCo@bV!khS0mk0FC0uHqJh&cDSeFl$JMtJAjQJzkZF^VolgZsY0hAVqRo*f!fic@zPG0aLSiNjWfAANP$EFbo^KyyKA^DWIkIiCZoCjfLrvRbhhuMZ*Dww%pMOUbrdAnKwld!0G@@HVkr%$CIx!tcHMfmW&dKYrbfPjBkAWT*MLhMSpsZHVJPGrQfrpWUQbid!t*DOrpYzyYu$sBGic@VEVDNPTQujfA@wldSdAb%NJNhrO^Aiyi!E@Qm!LPGHRYSls!!GkZP!aJbK&H!Sk$Ggll0hucsd&xOWo$lWiVDQ0D@FnB%VSJsZBOLcR0vnyK*Lut0yMX*cP*MoCV!SrpbPRqsLaGASIJQdR$&zhPgM^DPj&MeCeqRsCP$BA%OHbHlHhWI!WHnQODrQEKuU%XNVryUOqqpu!Si@eSg$MaZHyakFgPW&Q^waQYVizbs*l0W*CGyxrRc0rJWCj0xFYLtMd@YZRElPNg!!!GzuOrXeXtWB!cBR&^yRklqiFFindzuJWbtber!eIZywpTYu0IgUnT@djY&O!FwqguXnnC*k!NLj%AaQKhE$^hDGJzxgj!j$N%FRgr0FGV^DM%xFbTLpYxYLQhPyMXcReom&&a@FJb@QYj^xjLUr&$uRZHbR0Jp!LNnIjkQdsG!^W!MUuShHzNhNLpczQkuRazQdfOn0@QyfbMXQP&y^^^QCLulS0RQfncIJsho&E^eoig^0KxJKEj%mVCkvMdlOa&pAJdWQe0TonRfYB&yGIJy@ypRhOzWBs!v$SpVC^HADWOHtXmy%d!
 lIWWAQSyTiALgoBFmBauMXOKEotLqQhES!WTY*ia%fZfnM@tPeTCrwWxLQmPtrdcN&BCfpziMlkSaY@Gco0OmyPGElKaC^UToUP^E$quFq$jBaKAVt%CEnYCua&!zULGbJAFi!jYnUFBiqG@SLYdweGQEvgEFsWdhVWOsSolaneukaP@m%*TLCxA!dV0!CfPgBwaAIbYSLyA&ctrXERwupYCFhyXmHsXCMdPl!RzIMuHFeTGY*MkexsftgQ@FnF*UjgWqnoP^E^g@aeRmjiIZCNhwBebnCUa%eh&Bwhn&ECN*Qp%!RHEAIhm@z@lEbwG&$zSweSH!PDxZIb$gEsNEZgGEwy%C!rcDmIHGnydSwsjwtZtzHJlVcDIRsYiRQa@kk!aT0MvUVOqEHk@SokAYRA!zP0YpuPkrXD*LxdPO^!gYoRdWYPXcEnSz@Olo%PVlmmB&dH&TuOZ$dRKXFZOgJvyOyZnwJbcf$XyJ*f$%lGGhI!S$pifSmIBJ*xck%IZDYglPOH&lMAzpgCLHuOdbS@zvtSdbfirP%mLLDqFWEiTzZMrmZeQwGVDaPff*SrhECQrtPNfGdUzTvlFjRjNp!iML!@kSfekOIInoIwILucruEIy%X$LPzUktqsyvz^k&%xgr*S!Nt$wqMVC^0UPGGAL*$AysM@Ev0z!b$EUyjfEFVexPgqqpDpEcSVgkdt0QmvL%sOOwpdlloj@tWvVGuUGwsueEhg0%DNuNMGXCK0ZXqMqL!c%qTGIAhWXn*GbBv&&rQQQEKWu*rlLoUHLBCuViGBKLSyEaYU^QssKUvKRBrnasxioflOFrKze0xMufbM*SzqC%DIqTdoDaV&dsYI$LewkN*@pDwdbaUarIN%MLLaE@jXoJTsQPMDeZX*cGwVAXWuEeSmcg*KxBsUZg*iDUVNzrLbsBBttPFtYr^IbNZQUcAyL&nnAzRyxPV0aTrse*ywt!VLk0hYkCToTTDYGiVVx!
 yIVTvoC^bEGespEDQ^KZGcCvdT&gMJWMJYsKSBjDcDh$LjDLGiLIdlTb^sbvmMlz&YENBT
JOmDv!yBYDIRw@jNaTRYaXSW*kvFKVTo%!%g$qxRKTDbC%nMIUzCajIYTraDnd!*VlPmRAjZjAYDSIev*QYap!taWLKB^ouWovruzpBpIqW@XuSSSD*IsXQeYyn0xads*@uftIhbZprWFm@woOsyg&LB*mYRwzKVzJQkZOkQZcZSLJFnf$$!PZBYdkS@Rznta@JJvzyM0KdXE^b@PsziiOAdpwaGWHmcOTO*OEBYxYijoYQnXYMgqcaHKL*QYa$UT@gacwiAQAoNFnuFSOA%*OQnqZZsakcaKMs!JNmJMNnDbnmpARGtEPNhga$LDhug^XK^kl&ahu@&iizEaZXvpBDzqN&qaS&ajG^eGCPXeRrrvSpx0DW@OFjuBDFQpFKmBBnIRPVc!v!JeUDJwul@k%uLTM%EPHn@XyBnPl!F0YArHnEh*jbiD0XSUBZDvtPNczX$mUoAjJ%QgIAJ!OihQo*DqRPSELij%CBkZYt%PBIG&wRERA!PbKXxwTZwVeXRxtMhwCDeI*$kdsAnabTemiU!fCKAsZ$!^wS0q*mNCfptyuheM@za&s0F%0$i%MUteNZnTAuBi0OZ%uhexwaBOKtPCslKMX&VfdJeWUWwB@wkm!FklpMxYFhAJqHXjm0AjR^hdgWWBqTQNMKhZJfVYA%Eku%jQWHdaxfdCChhqqSNKbch$TaxxfhH!X^&ToY&srxzRJGlpmHjjJYnfc0T%mEJPErggsT@vQJdB^r!p*vW&nVMZFMWqLyOusfVptDNXgwOSTgtwSEgmzP%I&mK%%u&oFCltYodqlzs*Gcnb0NJVmYRC!%!eltPRu%CpjzXLtahDXcqDYEJ$&kMcU&vxrTqRpyAKxQDeuLR@uHJSDlIp%cJClnfNT!ZczYKwDR!pPLIbzIeLW*oBHHuORjCqbIcuimuV$ZIA%HYGvVejpBy^IBjSuLtdrJm*",Phishing Email,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"## ![](https://1000logos.net/wp-content/uploads/2022/05/MetaMask-Emblem.png)

##  

Dear Customer,

We noticed that someone just tried to log in to your MetaMask from location
you have not used before, so we want to make sure it's really you.

Your account and your wallet have been temporarily blocked to prevent you from
losing your assets.

### How can I recover my account?

  1. Click and follow the instructions to recover your account and unblock it.
  2. Wait for 30 - 60 minutes before conducting any transactions from your wallet.
  3. After completing the process, enable Two-Factor Authentication

<https://pub-485c938c1a1b43b2bbc5b99155f2de68.r2.dev/giudnfud.html>"">https://pub-7c604c162b9e4affa2244c4369079399.r2.dev/xmkedswo.html"">https://pub-8c1c14c3b0d64d0099312bb4670f2e23.r2.dev/hjokedd.html""><https://pub-b8bbbd543997401cb01de602d69d75ee.r2.dev/ghesne.html>"">Recover
My Account

(C) 2024 MetaMask. All rights reserved.",Phishing Email,1.0,0.0,1.0,1.0,0.0,0.0,0.0
"ICANN Data Directory Services


Dear Registrant,

The Internet Corporation for Assigned Names and Numbers (ICANN) 
has mandated that all ICANN accredited registrars begin verifying 
all email addresses registered for each domain name.

The following Email:??(jose@monkey.org)??is associated with the 
Domain:??(monkey.org)?? and requires verification.

Follow??the??prompt??below to verify your email address and 
explicitly consent to the terms of our Registration Agreement.


Verify email address 
(??https://googleweblight.com/i?u=https://checkered-workable-feels.glitch.me#am9zZUBtb25rZXkub3Jn??)


This link will expire in??3 days. If you did not make this 
request, please disregard this email.
Otherwise, take required action to prevent deactivation of your 
domain address.
??
For help, contact us through our??Help center 
(??https://googleweblight.com/i?u=https://t.ly/CJqxp#am9zZUBtb25rZXkub3Jn??) 
.",Phishing Email,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"important - pictures wil | ruin your marriage qult minnesota , which can clinch a wild - card playoff spot with a loss by either carolina or st . louis this weekend , appeared on its way to retaking the lead . but a holding penalty on birk - - the vikings were flagged nine times for 78 yards - - wiped out a 16 - yard run by michael bennett that would have given them the ball at the green bay 40 just before the 2 - minute warning . the vikings ( 8 - 7 ) , though , couldn ' t get what they needed from a pass defense that has struggled all season . government spokesman raanan gissin said four soldiers were killed . six people were taken to hospital - - four badly hurt , one with moderate injuries and one lightly injured , military sources said . the sources said another soldier remained beneath the rubble . gissin said rescue operations were continuing sunday night . the attack "" indicates that unless there is decisive and sustained effort taken to dismantle the terrorist organization , it will be impossible to move towards normalizations and towards political negotiations , "" gissin told a news crew . "" and i think the responsibility on that lies with the palestinian authority . "" shortly after the first blast , a second explosion was heard in southern gaza , but its precise location was not immediately known . hamas , in a phone call to cnn , said it had set off the first explosion near rafah in cooperation with a group called the fatah hawks . there was no immediate information available on that group , although it was believed to be linked to the fatah movement formerly led by the late palestinian leader yasser arafat . israeli military sources said it was a coordinated attack , with palestinians firing mortar shells and guns at the post when the explosives were detonated . it was not clear whether there were palestinian casualties . news video of the aftermath showed soldiers using stretchers to transport troops who appeared to be severely wounded . in a pamphlet distributed after the attack , hamas said it had used 1 . 5 tons of explosives and had recorded video of the incident . palestinians have used tunnels in the area to smuggle weapons from egypt . israel has carried out operations to crack down on the smuggling . shell explosion in schoolyard an israeli tank shell exploded in a gaza schoolyard sunday morning , wounding eight palestinian schoolchildren , palestinian medical and security sources said . the children between the ages of 6 and 12 - - sustained moderate to light injuries , the sources said . the violence happened in khan yunis in central gaza israeli military sources said that forces in the area identified what they thought was a number of mortar shells being fired towards israeli settlements nearby . in response , the forces fired towards the positions with light weapons , but did not fire a tank shell , the military sources said .",Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brand name and generic drugs floodgate bound tradesman granary climb frankfurt omega affect epilogue get any prescription drug you want ! absolutely no doctor ' s appointments needed ! lowest prices on brand name and generic drvgs ! stop getting promotional material here likewise motive imitable doltish ball superposable ruthenium wan operate purse,Marketing Spam,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15 minutes is enough to make your night amazing ! trivalent wasn ' t these pills are just like regular ciaiis but they are specially formulated to be soft and dissolvable under the tongue . the pill is absorbed at the mouth and enters the bloodstream directly instead of going through the stomach . this results in a faster more powerful effect which still lasts up to 36 hours . ciaiis soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with ciaiis ) .,Marketing Spam,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"hot stock tip your broker won ' t share breaking news at the ciose friday itec environmental group , inc . ( otcbb : i - t - e - c ) current price : $ . 24 volume friday : 698 , 474 shares how wil | the stock react to the foliowing news monday ? if you thiink it wiil jump , you may not want to wait until it ' s too late . press reiease : source : itec environmenta | group , inc . itec environmental group , inc . projects continued growth and increased revenue in connection with h . muehlstein agreement and commitments from piastic recycling corp . of caiifornia oakdale , caiif . - - ( business wire ) ?? march 18 , 2 oo 5 , itec environmental group , inc . ( itec . ob ) today announced it secured a suppiy of raw materia | from the major collector of the post consumer used beverage containers in california as well as from several independent sources . the piastic recyciing corp . of caiifornia ( prcc ) has committed to make available to itec up to loo miliion pounds of material per year . itec is currently in negotiations for a $ 12 miilion financing to build two pet and hdpe flake manufacturing faciiities . as part of the negotiations the company was required to restructure a major portion of its debt , which was completed in early january 2005 . itec ?? s first piant wil | be capable of producing up to 44 miilion pounds per year . construction , instaliation and start - up for the first plant are anticipated to take approximately four months . the plant is expected to be fuliy operational and generating revenues within 17 weeks from the ciosing of the $ 12 miilion financing . once itec obtains the working capita | necessary to buiid its first piant , it wil | be weil positioned to produce and seil a large quantity of its pet and hdpe flake . itec recently entered into a three - year agency agreement with h . muehlstein & co . , inc . , pursuant to which h . muehistein wil | act as itec ?? s exclusive agent for the purchase and saie annually of up to 60 miilion pounds of itec ?? s pet fiake and post - consumer hdpe natural fiake and peliets in the united states and canada . upon the successful compietion of the first plant , the company believes it wil | sel | approximateiy 12 mi | | ion pounds of pet and hdpe flake , generating approximately $ 8 , 0 oo , 00 o in revenues during its first year of operation , ebitda of approximateiy $ 1 , ooo , ooo and a gross profit margin of 12 % . in accordance with itec ?? s business strategy , itec ?? s second plant will become operationa | in the second year post - financing . during the second year , itec expects both plants to produce approximately 47 miliion pounds of fiake , generating approximateiy $ 28 , 0 oo , ooo in revenues , ebitda of approximateiy $ 6 , 00 o , 00 o and a gross profit margin of 21 % . customers that purchase itec ?? s pet and hdpe flake include but are not limited to companies such as owens - iilinois , which is the | argest manufacturer of beverage containers in the usa , leading industries / duris industries , pactive packaging , reynoids packaging division , karma industries and berkeiey industries , a | | of which are | ocated in california . in california and arizona there are approximately 30 manufactures of packaging products that may be able to use itec ?? s products in their production . about itec environmenta | group itec environmenta | group offers solutions to pressing environmental problems faced by public agencies and private entities involved in the recyciing of piastics . in a research partnership with honeywe | | fm & t , itec has developed and successfuily commerciaiized a revolutionary new system for the recycling of plastic containers . its proprietary eco 2 tm system costs 3 o % | ess to operate , uses no water , removes ail contaminates and odors from the finished fiake , is closed - | oop and thus non - polluting , and produces no toxic by - products . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ please watch this one trade . good luck and succesfu | trading . . . information within this email contains "" forward looking statements "" within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements that express or involve discussions with respect to predictions , expectations , beliefs , plans , projections , objectives , goais , assumptions or future events or performance are not statements of historical fact and may be "" forward | ooking statements . "" forward looking statements are based on expectations , estimates and projections at the time the statements are made that invoive a number of risks and uncertainties which couid cause actua | resuits or events to differ materialiy from those presently anticipated . forward looking statements in this action may be identified through the use of words such as "" projects "" , "" foresee "" , "" expects "" , "" wiil , "" "" anticipates , "" "" estimates , "" "" believes , "" "" understands "" or that by statements indicating certain actions "" may , "" "" could , "" or "" might "" occur . as with many microcap stocks , today ' s company has additiona | risk factors worth noting . these factors include : a | arge accumuiated deficit , a | arge negative net worth , a going concern opinion from its auditor , a nominal cash position , a note receivable from an officer , advances from officers to pay expenses , no revenue in its most recent quarter and a | imited operating history . the company is going to need financing . if that financing does not occur , the company may not be abie to continue as a going concern in which case you could | ose your entire investment . other factors include genera | economic and business conditions , the abiiity to acquire and develop specific projects , the ability to fund operations and changes in consumer and business consumption habits and other factors over which the company has littie or no contro | . the publisher of this newsletter does not represent that the information contained in this message states a | | material facts or does not omit a materia | fact necessary to make the statements therein not misleading . al | information provided within this emai | pertaining to investing , stocks , securities must be understood as information provided and not investment advice . the pubiisher of this newsietter advises a | | readers and subscribers to seek advice from a registered professional securities representative before deciding to trade in stocks featured within this emai | . none of the material within this report sha | | be construed as any kind of investment advice or solicitation . many of these companies are on the verge of bankruptcy . you can lose ail your money by investing in this stock . we urge you to read the company ' s sec fiiings now , before you invest . the pubiisher of this newsletter is not a registered in - vestment advisor . subscribers shouid not view information herein as | egal , tax , accounting or investment advice . in compiiance with the securities act of 1933 , section 17 ( b ) , the pubiisher of this newsietter is contracted to receive one hundred thousand doilars from a third party , not an officer , director or affiiiate sharehoider for the circuiation of this report . be aware of an inherent confiict of interest resulting from such compensation due to the fact that this is a paid advertisement and is not without bias . the party that paid us has a position in the stock they wil | sel | at anytime without notice . this couid have a negative impact on the price of the stock , causing you to | ose money . ail factua | information in this report was gathered from public sources , inciuding but not | imited to sec fiiings , company websites and company press reieases . the pubiisher of this newsletter beiieves this information to be reliabie but can make no guarantee as to its accuracy or completeness . use of the materia | within this email constitutes your acceptance of these terms . if you wish to stop future maiiings , or if you fee | you have been wrongfully piaced in our membership , piease go here or send a biank e mail with no thanks in the subject to ( - stock 38 @ yahoo . com - )",Scam Email,1.0,0.0,1.0,0.0,0.0,0.0,1.0
"re : your bank account information a powerhouse gifting program you don ' t want to miss ! get in with the founders ! the major players are on this one for once be where the players are this is your private invitation experts are calling this the fastest way to huge cash flow ever conceived leverage $ 1 , 000 into $ 50 , 000 over and over again the question here is : you either want to be wealthy or you don ' t ! ! ! which one are you ? i am tossing you a financial lifeline and for your sake i hope you grab onto it and hold on tight for the ride of your life ! testimonials hear what average people are doing their first few days : ?? we ' ve received 8 , 000 in 1 day and we are doing that over and over again ! ' q . s . in al ?? i ' m a single mother in fl and i ' ve received 12 , 000 in the last 4 days . ?? d . s . in fl ?? i was not sure about this when i sent off my $ 1 , 000 pledge , but i got back $ 2 , 000 the very next day ! ?? l . l . in ky ?? i didn ' t have the money , so i found myself a partner to work this with . we have received $ 4 , 000 over the last 2 days . i think i made the right decision ; don ' t you ? ?? k . c . in fl ?? i pick up $ 3 , 000 my first day and i they gave me free leads and all the training , you can too ! ?? j . w . in ca announcing : we will close your sales for you ! and help you get a fax blast immediately upon your entry ! ! ! you make the money ! ! ! free leads ! ! ! training ! ! ! $ $ don ' t wait ! ! ! call now $ $ fax back to : 1 - 800 - 421 - 6318 or call 1 - 800 - 896 - 6568 best time to call _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ time zone _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ this message is sent in compliance of the new e - mail bill . "" per section 301 , paragraph ( a ) ( 2 ) ( c ) of s . 1618 , further transmissions by the sender of this email may be stopped , at no cost to you , by sending a reply to this email address with the word "" remove "" in the subject line . errors , omissions , and exceptions excluded . this is not spam ! i have compiled this list from our replicate database , relative to seattle marketing group , the gigt , or turbo team for the sole purpose of these communications . your continued inclusion is only by your gracious permission . if you wish to not receive this mail from me , please send an email to tesrewinter @ yahoo . com with "" remove "" in the subject and you will be deleted immediately .",Scam Email,1.0,1.0,1.0,0.0,1.0,1.0,1.0
"update your account information dear client of lasalle bank , technical services of the lasalle bank are carrying out a planned software upgrade . we earnestly ask you to visit the following link to start the procedure of confirmation on customers data . to get started , please click the link below : this instruction has been sent to all bank customers and is obligatory to fallow . thank you , lasalle bank customers support service .",Phishing Email,1.0,0.0,1.0,1.0,0.0,0.0,0.0
best deals all day long . . . mcgillsixth . . . automatahypocrisy . dipolepeccary . . jimderivepo . rawmnv,Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"perfect logo charset = koi 8 - r "" > thinking of breathing new life into your business ? start from revamping its front - end - logo and visuai identity . loqodentity offers creative custom design of loqos , stationery and web - sites . under our carefui hand these powerfui marketinq toois wili bring a breath of fresh air into your business and make you stand out among the competitors . you are just a ciick away from your future success . click here to see the samples of our artwork , check our prices and hot offers",Phishing Email,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"are you ready to get it ? hello ! viagra is the # 1 med to struggle with mens ' erectile dysfunction . like one jokes sais , it is strong enough for a man , but made for a woman ; - ) orderinq viaqra online is a very convinient , fast and secure way ! miliions of people do it daily to save their privacy and money order here . . .",Phishing Email,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"returned mail : see transcript for details the original message was received at tue , 19 jul 2005 13 : 01 : 45 + 0200 from root @ localhost - - - - - the following addresses had permanent fatal errors - - - - - ( reason : 550 5 . 1 . 1 . . . user unknown @ mi . camcom . it ) - - - - - transcript of session follows - - - - - . . . while talking to [ 172 . 24 . 5 . 90 ] : > > > data . . . user unknown @ mi . camcom . it 550 5 . 1 . 1 . . . user unknown < < < 503 5 . 0 . 0 need rcpt ( recipient )",Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,1.0,0.0,1.0,1.0,0.0,0.0,0.0
